Title,Link,OriginalLink,Description,PubDate,Year,Keyword
"중·미·UAE, 두바이서 공조수사…보이스피싱 조직원 276명 검거",https://n.news.naver.com/mnews/article/001/0016083084?sid=104,https://www.yna.co.kr/view/AKR20260518066500083?input=1195m,유도해 피해를 준 것으로 드러났다. 공안부는 앞으로 더 많은 국가와 공동 작전을 전개하고 보이스피싱 조직 거점을 소탕하는 한편 범죄 용의자 검거에 총력을 기울일 것이라고 밝혔다. 중국은 미국 등 국제사회와의... ,2026-05-18 11:09:00+09:00,2026.0,보이스피싱 피해
"하동군, 2차 고유가 피해지원금 18일부터 접수..소득 하위 70% 대상",https://www.newsgn.com/news/articleView.html?idxno=552613,https://www.newsgn.com/news/articleView.html?idxno=552613,"군은 신청 과정에서 발생할 수 있는 보이스피싱, 스미싱 피해를 방지하기 위해 각별한 주의를 당부했다. 특히 정부와 군청, 카드사, 은행 등은 신청 관련 URL이 포함된 문자메시지를 발송하지 않으므로 유사 메시지 수신... ",2026-05-18 10:54:00+09:00,2026.0,보이스피싱 피해
"BNK부산은행, 외국인 주민 보이스피싱 예방 캠페인 실시",http://www.whitepaper.co.kr/news/articleView.html?idxno=262629,http://www.whitepaper.co.kr/news/articleView.html?idxno=262629,"대상으로 '보이스피싱 및 전자금융사기 예방캠페인'을 실시했다. (사진=부산은행)  BNK부산은행(은행장... 부산은행 최정희 금융소비자보호 총괄책임자(CCO)는 ""금융사기 피해로부터 외국인 주민들을 보호하기 위해... ",2026-05-18 10:48:00+09:00,2026.0,보이스피싱 피해
하동군 고유가 피해지원금 접수…상위 30% 제외,https://n.news.naver.com/mnews/article/003/0013950850?sid=102,https://www.newsis.com/view/NISX20260518_0003633669,"한편 군은 신청 과정에서 보이스피싱과 스미싱 피해 예방을 위해 각별한 주의를 당부했다. 정부와 군청, 카드사 등은 신청 관련 URL이 포함된 문자메시지를 발송하지 않는다고 설명했다.",2026-05-18 10:30:00+09:00,2026.0,보이스피싱 피해
"하동군, 2차 고유가 피해지원금 신청·접수…소득 하위 70% 대상",https://www.viva100.com/article/20260518500385,https://www.viva100.com/article/20260518500385,"군은 신청 과정에서 발생할 수 있는 보이스피싱, 스미싱 피해를 방지하기 위해 각별한 주의를 당부했다. 특히 정부와 군청, 카드사, 은행 등은 신청 관련 URL이 포함된 문자메시지를 발송하지 않으므로 유사 메시지 수신... ",2026-05-18 10:28:00+09:00,2026.0,보이스피싱 피해
[금융권 소식] 더케이저축은행ㆍBNK부산은행ㆍ새마을금고(5.18),http://www.weeklytoday.com/news/articleView.html?idxno=775989,http://www.weeklytoday.com/news/articleView.html?idxno=775989,"대상으로 '보이스피싱 및 전자금융사기 예방캠페인'을 진행했다. (사진=BNK부산은행) ■ BNK부산은행, 외국인... 최정희 BNK부산은행 금융소비자보호 총괄책임자(CCO)는 ""외국인 주민을 금융사기 피해로부터 보호하기 위해... ",2026-05-18 10:26:00+09:00,2026.0,보이스피싱 피해
"BNK부산은행, 외국인 주민 보이스피싱 예방 강화",https://www.inthenews.co.kr/news/article.html?no=86946,https://www.inthenews.co.kr/news/article.html?no=86946,대상으로 보이스피싱 및 전자금융사기 예방 캠페인을 진행했다고 18일 밝혔습니다. 이번 캠페인은 지난 17일... BNK부산은행은 이번 캠페인을 통해 금융사기 피해 예방 정보 접근성이 상대적으로 낮을 수 있는 외국인... ,2026-05-18 10:22:00+09:00,2026.0,보이스피싱 피해
"BNK부산은행, 외국인 주민 대상 '보이스피싱 및 전자금융사기 예방 캠페...",https://www.newspim.com/news/view/20260518000397,https://www.newspim.com/news/view/20260518000397,"대상으로 '보이스피싱 및 전자금융사기 예방캠페인'을 실시했다고 18일 밝혔다. BNK부산은행(은행장... 부산은행 최정희 금융소비자보호 총괄책임자(CCO)는 ""금융사기 피해로부터 외국인 주민들을 보호하기 위해... ",2026-05-18 10:22:00+09:00,2026.0,보이스피싱 피해
"BNK부산은행, 외국인 주민 대상 보이스피싱 예방 캠페인 실시",https://www.sentv.co.kr/article/view/sentv202605180039,https://www.sentv.co.kr/article/view/sentv202605180039,대상으로 ‘보이스피싱 및 전자금융사기 예방캠페인’을 실시했다고 18일 밝혔다. 이날 캠페인에는... 최정희 부산은행 금융소비자보호 총괄책임자는 “금융사기 피해로부터 외국인 주민들을 보호하기 위해... ,2026-05-18 09:50:00+09:00,2026.0,보이스피싱 피해
[사설]하반기 새 국회의장에 기대를 건다,http://www.chungnamilbo.co.kr/news/articleView.html?idxno=888900,http://www.chungnamilbo.co.kr/news/articleView.html?idxno=888900,"집값 안정 대책을 뒷받침하기 위한 주택 공급 법안, 보이스피싱 피해자를 지원하는 법안 등 상임위 논의가 기약 없이 중단된 법안도 한둘이 아니다. 여야가 싸우더라도 민생 법안만큼은 발목 잡지 말아야 한다. 여야가... ",2026-05-18 09:44:00+09:00,2026.0,보이스피싱 피해
"BNK부산은행, 금감원과 외국인 대상 보이스피싱 예방 캠페인",https://www.joongangenews.com/news/articleView.html?idxno=519872,https://www.joongangenews.com/news/articleView.html?idxno=519872,"대상으로 '보이스피싱 및 전자금융사기 예방캠페인'을 실시했다. [사진=BNK부산은행]  BNK부산은행은 지난 17일... 최정희 BNK부산은행 금융소비자보호 총괄책임자(CCO)는 ""금융사기 피해로부터 외국인 주민들을 보호하기... ",2026-05-18 09:38:00+09:00,2026.0,보이스피싱 피해
"영화 '보이스' 현실판...""따르르릉~~~서울중앙지검입니다""[사건실화]",https://n.news.naver.com/mnews/article/014/0005522703?sid=102,http://www.fnnews.com/news/202605171439262932,"재판부는 ""보이스피싱 범죄는 피해자들에게 큰 피해를 입힐 뿐 아니라 해외에 콜센터 등 사무실을 차려두고 각종 대포통장과 대포폰을 사용하면서 점조직 형태로 운영되기 때문에 범죄 소탕이 어려워 심각한 사회문제가... ",2026-05-18 08:30:00+09:00,2026.0,보이스피싱 피해
"[2026 성년의날] ""리뷰하면 시급 1만5000원"" 20대 울리는 보이스피싱 알...",https://www.newsworks.co.kr/news/articleView.html?idxno=839410,https://www.newsworks.co.kr/news/articleView.html?idxno=839410,하지만 일부 공고는 일을 시작한 뒤 전혀 다른 방향으로 흘러가며 보이스피싱 범죄로 이어지기도 한다.... 쉽게 번 돈일수록 더 의심하는 것. 작은 의심 하나가 큰 피해를 막는 출발점이 된다. [뉴스웍스=],2026-05-18 08:00:00+09:00,2026.0,보이스피싱 피해
"""'식약처 공문' 믿었다가 수백만원 결제""…청주 음식점·숙박업소 노린...",https://www.bzeronews.com/news/articleView.html?idxno=817640,https://www.bzeronews.com/news/articleView.html?idxno=817640,이체를 유도하는 보이스피싱도 발생한다. 교도소·공공기관 단체 예약을 가장해 자영업자를 속인 뒤 잠적하는 '노쇼 사기'도 늘고 있다. 공문 진위는 반드시 해당 기관 공식 연락처로 직접 확인해야 피해를 막을 수 있다.,2026-05-18 07:46:00+09:00,2026.0,보이스피싱 피해
"""저리대출 미끼""…中 보이스피싱 가담해 수십억 뜯어낸 40대 징역 7년",https://n.news.naver.com/mnews/article/421/0008949999?sid=102,https://www.news1.kr/society/court-prosecution/6168843,"재판부는 ""보이스피싱 범죄는 피해자들에게 큰 피해를 줄 뿐만 아니라 해외에 근거지를 두고 점 조직 형태로 운영되고 있어 소탕하기 어렵다""며 ""지금도 심각한 사회문제기 때문에 그 가담자들을 엄벌할 필요가 있다""고... ",2026-05-18 06:00:00+09:00,2026.0,보이스피싱 피해
“이 양반 오면 다 살아난당께”…20년째 낙도 누비는 ‘신의 손’,https://n.news.naver.com/mnews/article/025/0003523904?sid=101,https://www.joongang.co.kr/article/25429102,지난해에는 어르신들 대신 보이스피싱 피해를 막기도 했다. 김 엔지니어는 “‘아들이 사고를 쳤다’는 전화를 받고 돈을 보내려는 어르신이 있어 전화를 바꿔 달라고 했더니 바로 끊더라”고 말했다. 삼성전자서비스는... ,2026-05-18 05:00:00+09:00,2026.0,보이스피싱 피해
[전문가 기고] 보이스피싱 시대…금융교육은 현실을 따라가고 있나,https://www.ajunews.com/view/20260517092108309,https://www.ajunews.com/view/20260517092108309,"영화 ‘보이스’, TV 방송에 소개된 보이스피싱 피해 사망 사건, 주변에서 벌어지는 로맨스 스캠과 온라인 사기, 휴대전화 해킹 협박 사례까지 금융 범죄는 이미 우리 일상 깊숙이 들어와 있다. 낮에는 보험 가입 권유... ",2026-05-18 05:00:00+09:00,2026.0,보이스피싱 피해
"울주경찰서, 피싱 예방 하나은행 구영지점 직원에 감사장",https://www.ksilbo.co.kr/news/articleView.html?idxno=1056947,https://www.ksilbo.co.kr/news/articleView.html?idxno=1056947,▲ 울산 울주경찰서(서장 김태우)는 고객의 고액 현금 인출 과정에서 보이스피싱 범죄를 의심하고 적극적인 신고로 피해를 예방한 하나은행 구영지점 직원에게 감사장을 전달했다고 17일 밝혔다.울산 울주경찰서(서장... ,2026-05-18 00:04:00+09:00,2026.0,보이스피싱 피해
"은행권 '무상보험' 확대, 포용금융 넘어 생활밀착 혜택으로",https://www.insnews.co.kr/news/articleView.html?idxno=90788,https://www.insnews.co.kr/news/articleView.html?idxno=90788,"해당 보험은 보이스피싱과 메신저피싱 피해액의 70%를 최대 1000만원 한도 내에서 보상한다. NH농협은행은 영업점과 NH올원뱅크 앱(App)을 통해 가입 신청을 받고 있으며, 고령층 대상 금융 사기 예방 교육도 병행하고 있다.... ",2026-05-18 00:00:00+09:00,2026.0,보이스피싱 피해
울산시민의 소중한 3천만원 지킨 은행원,http://www.ujeil.com/news/articleView.html?idxno=385831,http://www.ujeil.com/news/articleView.html?idxno=385831,이에 직원은 즉시 경찰에 신고했으며 출동한 경찰관은 현장에서 피해자에게 보이스피싱 범죄 수법을 설명하고 설득과 상담을 진행했다. 그 결과 피해자는 자신이 범죄에 연루된 상황임을 인지하게 됐고 약 3천만원 상당의... ,2026-05-17 22:12:00+09:00,2026.0,보이스피싱 피해
3천만원 보이스피싱 피해 예방 하나은행 울산 구영지점 과장에 감사장,https://www.ulsanpress.net/news/articleView.html?idxno=575309,https://www.ulsanpress.net/news/articleView.html?idxno=575309,"울산 울주경찰서(서장 김태우)가 지난 15일 3,000만원 상당의 보이스피싱 범죄 피해를 예방한 하나은행 구영지점 과장에게 감사장을 전달했다. A 과장은 지난달 27일 한 고객의 현금 3,000만원 인출 과정에서 보이스피싱... ",2026-05-17 21:42:00+09:00,2026.0,보이스피싱 피해
사기범 검거율 반타작 수준…경찰 “전담팀 꾸려 끝까지 추적”,https://n.news.naver.com/mnews/article/009/0005681265?sid=102,https://www.mk.co.kr/article/12050516,"폰지사기, 보이스피싱 등 신원을 알 수 없는 범인에게 피해자가 스스로 돈을 보내도록 유도하는 방식의 사기는 피해 사실은 분명해도 범인이 누구인지 파악하기 어렵다. 이번 조직 강화에 따라 경찰은 그동안 단서... ",2026-05-17 21:41:00+09:00,2026.0,보이스피싱 피해
[검사수첩] 수표 버렸다던 수거책…검찰 설득에 입 열다,https://www.asiatoday.co.kr/kn/view.php?key=20260517010004349,https://www.asiatoday.co.kr/kn/view.php?key=20260517010004349,"자신이 사용하던 휴대전화 역시 타인 명의로 개통된 것이었고, 주소지 정보도 실제 거주지와 달랐다.보이스피싱 조직은 수표가 사라진 것을 두고 최씨를 의심했다. 이 조직은 피해자가 은행에서 거액의 자기앞수표를... ",2026-05-17 19:00:00+09:00,2026.0,보이스피싱 피해
"신효섭 충북경찰청장, 17전비 초급 간부 100여명 대상 피싱 범죄 예방 특...",http://www.cctimes.kr/news/articleView.html?idxno=907169,http://www.cctimes.kr/news/articleView.html?idxno=907169,"신효섭 청장은 ""첫 사회생활을 시작한 초급 간부 군인들이 보이스피싱 피해를 입게 될 경우 개인의 경제적 피해를 넘어 국가 안보에도 영향을 미칠 수 있다""며 ""특히 젊은 층을 중심으로 투자에 대한 관심이 높아지면서... ",2026-05-17 18:46:00+09:00,2026.0,보이스피싱 피해
"대구 서부경찰, 도시철도 94개 역사서 피싱 예방방송 확대",https://www.kyongbuk.co.kr/news/articleView.html?idxno=4073075,https://www.kyongbuk.co.kr/news/articleView.html?idxno=4073075,"17일 서부경찰서에 따르면, 대구 도시철도 역사 총 94개에 전화금융사기(보이스피싱)와 노쇼 사기 등 범죄... 유행하는 피싱범죄 유형과 대응 요령을 영상 형태로 안내할 계획이다. 경찰 관계자는 ""피싱범죄는 누구나 피해... ",2026-05-17 17:54:00+09:00,2026.0,보이스피싱 피해
고유가 피해지원금 신청 시작… 지원금 사칭 피싱 주의보,https://www.joongdo.co.kr/web/view.php?key=20260517010004189,https://www.joongdo.co.kr/web/view.php?key=20260517010004189,"대전에서도 피싱 피해 규모가 증가하는 가운데, 고유가 피해지원금 2차 신청이 18일부터 시작돼 지원금 지급을 사칭한 보이스피싱·스미싱 범죄에 대한 주의가 요구된다. 최근에는 단순 현금 수거형 범죄보다 노쇼 사기나... ",2026-05-17 17:26:00+09:00,2026.0,보이스피싱 피해
"충북경찰, 버스정류장 600여곳에 보이스피싱 캠페인 영상 송출",https://www.ccdn.co.kr/news/articleView.html?idxno=1078590,https://www.ccdn.co.kr/news/articleView.html?idxno=1078590,충북경찰청 광역예방순찰대는 보이스피싱 범죄 피해를 예방하기 위한 홍보 활동을 펼쳤다고 17일 밝혔다. 순찰대는 한 달간 청주지역 버스정보시스템(BIS) 600여대에 보이스피싱 예방 캠페인 영상을 송출하기로 했다.... ,2026-05-17 16:53:00+09:00,2026.0,보이스피싱 피해
"신효섭 충북경찰청장, 공군 17전비서 보이스피싱 예방 특강",http://www.dynews.co.kr/news/articleView.html?idxno=850613,http://www.dynews.co.kr/news/articleView.html?idxno=850613,"그는 ""첫 사회생활을 시작한 초급간부 군인들이 보이스피싱 피해를 입을 경우 개인의 경제적 피해를 넘어 국가 안보에도 영향을 미칠 수 있다""고 설명했다. 이어 의심스러운 전화나 비상식적인 요구를 받을 경우 즉시... ",2026-05-17 16:38:00+09:00,2026.0,보이스피싱 피해
"대구 서부경찰, 대구교통공사 협업 피싱 범죄예방 홍보 추진",https://www.idaegu.co.kr/news/articleView.html?idxno=548261,https://www.idaegu.co.kr/news/articleView.html?idxno=548261,"이번 홍보는 대구도시철도 역사 내 보이스피싱 예방 안내방송과 서대구역 DRT 차량 내 모니터 영상 송출을... 유행하는 피싱범죄 유형과 대응 요령을 영상 형태로 송출한다. 서부경찰서 관계자는 ""피싱범죄는 누구나 피해... ",2026-05-17 16:04:00+09:00,2026.0,보이스피싱 피해
"""선거철 노린 정당 사칭 사기 기승""…대구 소상공인 피해 확산 우려",https://www.kyongbuk.co.kr/news/articleView.html?idxno=4073009,https://www.kyongbuk.co.kr/news/articleView.html?idxno=4073009,시당은 사칭 범죄가 전국적으로 이어지고 있는 상황이라며 선거 시기를 악용한 범죄가 지역 소상공인들에게 직접적인 경제적 피해와 혼란을 초래할 수 있다고 우려했다. 실제 기관사칭형 '보이스피싱' 범죄는 급증하고... ,2026-05-17 15:34:00+09:00,2026.0,보이스피싱 피해
제주경찰 '악성 앱' 속은 70대 1억 송금 피해 막아,http://www.samdailbo.com/news/articleView.html?idxno=264401,http://www.samdailbo.com/news/articleView.html?idxno=264401,"제주경찰청 치안소식지 발췌 경찰은 그 자리에서 악성 앱을 통해 피싱범들과 연락 중인 사실을 확인하고 A씨가 보이스피싱 피해 중임을 알려 설득, 악성 앱과 원격조정어플 삭제 및 휴대전화 초기화를 시행했다. 당시... ",2026-05-17 13:16:00+09:00,2026.0,보이스피싱 피해
[정희수의 이메일 해킹과 방어] 〈6〉사회공학기법과 피싱 대응 전략,https://n.news.naver.com/mnews/article/030/0003428341?sid=102,https://www.etnews.com/20260515000024,"공격자는 이메일에 그치지 않고 이메일과 보이스피싱, 스미싱을 결합해 피해자를 압박한다. 멀티채널 공격은 각 채널에서 얻은 정보를 상호 보완하기에 피해자의 신뢰를 높이는 효과를 만든다. 피해자는 여러 채널에서... ",2026-05-17 13:01:00+09:00,2026.0,보이스피싱 피해
"대구 달서경찰서, 축제장까지 번진 '사이버 범죄 경고음'",https://www.dkilbo.com/news/articleView.html?idxno=544545,https://www.dkilbo.com/news/articleView.html?idxno=544545,현장에서는 보이스피싱 자가 체크리스트 전단을 배부하고 실제 달서구 내 피해 사례를 공유하며 범죄 수법과 대응 방법을 설명했다. 단순한 안내 수준이 아니라 주민들이 스스로 위험 신호를 인지할 수 있도록 체감형... ,2026-05-17 12:56:00+09:00,2026.0,보이스피싱 피해
윗세오름 찾아가 보이스피싱 막은 서귀포경찰,https://www.jejumaeil.net/news/articleView.html?idxno=400936,https://www.jejumaeil.net/news/articleView.html?idxno=400936,서귀포경찰이 보이스피싱 조직에 속아 1억원을 송금하려던 70대를 설득해 사기 피해를 막았다. 서귀포경찰에 따르면 지난 14일 경찰청으로부터 악성앱 설치 정보를 전달받고 피싱범죄전담팀이 피해자가 있는 한라산... ,2026-05-17 12:40:00+09:00,2026.0,보이스피싱 피해
[배종찬의 보안 빅데이터] 사람 목소리를 훔쳐가는 AI 보이스피싱,http://www.boannews.com/media/view.asp?idx=143665&kind=6,http://www.boannews.com/media/view.asp?idx=143665&kind=6,"특히 인공지능(AI)과 딥페이크(Deepfake) 기술을 결합한 보이스피싱은 과거의 조잡한 수법을 벗어나 실시간으로... 반면 부정적 연관어에서는 위험, 범죄, 피해, 무섭다, 불안 등 공포와 직결된 단어들이 압도적인 비중을... ",2026-05-17 09:22:00+09:00,2026.0,보이스피싱 피해
"일자리에, 사랑에 속아 국경 넘었다가 ‘감금’…캄보디아서 한국인 2명...",https://n.news.naver.com/mnews/article/016/0002644359?sid=102,https://biz.heraldcorp.com/article/10739343?ref=naver,"피해자들은 일자리를 제안받았거나 온라인에서 알게 된 중국인 남성을 만나러 갔다가 범죄 피해자가 된... 내부에 보이스피싱, 불법 도박, 로맨스스캠을 일삼는 기업형 범죄 단지를 운영하는 방식으로 국제 사회의... ",2026-05-17 09:20:00+09:00,2026.0,보이스피싱 피해
"[주간핫이슈] ""진짜 사람인 줄""…전세계 속인 '야구 여신' 딥페이크",https://weekly.hankooki.com/news/articleView.html?idxno=7164236,https://weekly.hankooki.com/news/articleView.html?idxno=7164236,"피해 여성은 수개월에 걸쳐 감정적 신뢰를 쌓은 뒤 투자 명목으로 돈을 요구 받았고, 이미 거액을 건넨... 3초짜리 음성 샘플만으로 목소리를 복제해 실시간 통화가 가능해지면서 보이스피싱은 'AI 피싱'으로 진화했다.... ",2026-05-17 09:00:00+09:00,2026.0,보이스피싱 피해
"""현실판 마동석 같다""…'맨발 추격전' 끝에 5000만원 지킨 베테랑 형사들...",https://n.news.naver.com/mnews/article/014/0005522342?sid=102,http://www.fnnews.com/news/202605150930480365,전화금융사기(보이스피싱) 수거책을 발견한 베테랑 형사들이 끈질긴 추격 끝에 몸을 내던져 검거하는 장면이... 모자와 마스크를 착용한 남성은 한 주택 앞에 멈춰선 뒤 우편함에 손을 뻗어 피해자가 미리 넣어둔 카드를... ,2026-05-17 05:01:00+09:00,2026.0,보이스피싱 피해
"""단순 신고가 범죄 증거로"" KISA, 서울경찰청과 불법 피싱 통신사 무더기...",https://www.cstimes.com/news/articleView.html?idxno=706017,https://www.cstimes.com/news/articleView.html?idxno=706017,상습적으로 보이스피싱 및 불법 스팸 문자를 대량 유포해 온 통신사업자 관계자 다수를 체포해 검찰에... 한국인터넷진흥원은 피싱·스팸 범죄에 선제적으로 대응하고 관계 기관과 긴밀히 협력해 국민 피해를 최소화하는... ,2026-05-16 22:46:00+09:00,2026.0,보이스피싱 피해
끊이지 않는 ‘보복대행’ 논란…사적 복수 넘어 2차 피해 확산,https://ilyo.co.kr/?ac=article_view&entry_id=510909,https://ilyo.co.kr/?ac=article_view&entry_id=510909,또 보이스피싱 조직이 보복대행을 겸업하며 피해자에게 경찰 신고를 취하하지 않으면 추가 위해를 가하겠다고 압박하는 등 협박 수단으로 악용되는 사례도 나타나고 있다. 기업에서 피해자의 개인정보를 빼돌려 범행에... ,2026-05-16 15:50:00+09:00,2026.0,보이스피싱 피해
[은행 이모저모] 우리은행·기업은행·카카오뱅크 등,http://www.bizwnews.com/news/articleView.html?idxno=136697,http://www.bizwnews.com/news/articleView.html?idxno=136697,우리은행과 서민금융진흥원 임직원들이 불법사금융 피해 예방 캠페인을 하고 있다. 사진=우리은행... 15일 카카오뱅크에 따르면 AI(인공지능) 세이브콜은 AI 음성 인식 기능을 활용한 통화를 통해 보이스피싱 등 금융범죄... ,2026-05-16 12:28:00+09:00,2026.0,보이스피싱 피해
"우리금융, 청년층 금융피해 선제 대응...금융소비자보호 세미나 개최",https://www.asiaa.co.kr/news/articleView.html?idxno=249567,https://www.asiaa.co.kr/news/articleView.html?idxno=249567,"오는 6월에는 자립 준비 청년 대상 금융특강을 실시하고, 하반기에는 보이스피싱 최신 범죄 대응, AI 활용... 금융소비자 보호의 모범 사례로, 청년층 금융 피해 감소와 신뢰 회복에 긍정적 영향이 기대된다""고 평가했다.",2026-05-16 11:00:00+09:00,2026.0,보이스피싱 피해
"""통장 묶어드립니다""…텔레그램서 활개치는 보복 대행 조직",https://www.thepublic.kr/news/articleView.html?idxno=304595,https://www.thepublic.kr/news/articleView.html?idxno=304595,"특히 이들의 주력 상품 중 하나인 '통장 묶기'는 '핑돈(보이스피싱 범죄 자금을 뜻하는 은어)'을 피해자의 계좌에 입금해 입출금을 강제로 정지시키는 방식으로, 금융 활동을 마비시키는 것이다. 단가는 45만원이다.... ",2026-05-16 09:44:00+09:00,2026.0,보이스피싱 피해
"보이스피싱 돈 전달 혐의 경찰관, 징역 5년 구형에도 무죄",https://n.news.naver.com/mnews/article/002/0002441632?sid=102,https://www.pressian.com/pages/articles/2026051513072631104?utm_source=naver&utm_medium=search,"부산지법 ""범행 고의성 인정 어려워""…공소사실 증명 부족 판단 보이스피싱 피해금을 범죄조직 측에 전달한 혐의로 재판에 넘겨진 부산지역 경찰관에게 법원이 무죄를 선고했다. 15일 법조계에 따르면 부산지법... ",2026-05-16 08:34:00+09:00,2026.0,보이스피싱 피해
K팝 콘서트 ‘티케팅 전쟁’ 속 대리 티케팅 사기 피해 눈덩이,https://n.news.naver.com/mnews/article/056/0012182342?sid=102,https://news.kbs.co.kr/news/pc/view/view.do?ncd=8562609&ref=A,"한 사람이 낚일 때마다 계속 (계정을) 바꾸는 것 같아요.""] 플랫폼 사기는 보이스피싱 범죄와 달리 계좌 지급 정지 절차가 까다롭습니다. [박종승/전주대학교 경찰학과 교수 : ""(피해 사례를) 제보할 수 있는 사이트들이... ",2026-05-16 07:39:00+09:00,2026.0,보이스피싱 피해
얼굴·목소리·회사까지 복제하는 AI…범죄의 무기가 되다 [트랜D],https://n.news.naver.com/mnews/article/025/0003523654?sid=105,https://www.joongang.co.kr/article/25428844,"국내에서도 보이스피싱 피해가 심각하다. 지금도 가족이나 수사기관을 사칭하는 전화에 많은 사람이 속고 있다. 실제 가족 목소리를 복제한 전화, 실제 직장 상사의 얼굴이 나오는 화상회의까지 결합한다면 피해... ",2026-05-16 07:00:00+09:00,2026.0,보이스피싱 피해
[사설]22대 전반 국회 법안 가결 7%… ‘與 독주 野 발목’이 만든 비효...,https://n.news.naver.com/mnews/article/020/0003719997?sid=110,https://www.donga.com/news/Opinion/article/all/20260515/133933711/2,"집값 안정 대책을 뒷받침하기 위한 주택 공급 법안, 보이스피싱 피해자를 지원하는 법안 등 상임위 논의가 기약 없이 중단된 법안도 한둘이 아니다. 여야는 5년 전 상임위 운영과 법안 심사를 정례화해 법안 처리의... ",2026-05-15 23:25:00+09:00,2026.0,보이스피싱 피해
[횡설수설/신광영]‘보복 대행’에 메뉴판까지 등장,https://n.news.naver.com/mnews/article/020/0003719996?sid=110,https://www.donga.com/news/Opinion/article/all/20260515/133933696/2,보이스피싱 조직이 보복 대행업을 겸업하며 피해자가 경찰 신고를 취하하도록 압박하는 사례도 나오고 있다. ▷이 ‘청부 범죄’ 비즈니스는 기존 수사망을 교묘히 피해 가고 있다. 보복 대상자의 주소지와 연락처를... ,2026-05-15 23:19:00+09:00,2026.0,보이스피싱 피해
K팝 콘서트 ‘티켓팅 전쟁’ 속 대리 티켓팅 사기 피해 눈덩이,https://n.news.naver.com/mnews/article/056/0012182238?sid=102,https://news.kbs.co.kr/news/pc/view/view.do?ncd=8562387&ref=A,"한 사람이 낚일 때마다 계속 (계정을) 바꾸는 것 같아요.""] 플랫폼 사기는 보이스피싱 범죄와 달리 계좌 지급 정지 절차가 까다롭습니다. [박종승/전주대학교 경찰학과 교수 : ""(피해 사례를) 제보할 수 있는 사이트들이... ",2026-05-15 21:49:00+09:00,2026.0,보이스피싱 피해
3천만 원 보이스피싱 예방한 은행원에 감사장,http://web.ubc.co.kr/wp/archives/127563,http://web.ubc.co.kr/wp/archives/127563,"울산울주경찰서는 보이스피싱 피해 예방에 기여한 은행원에게 감사장을 전달했습니다. 은행원 A씨는 지난달 27일, 한 고객이 현금 3천만 원을 찾아 이체하려고 하자, 이상함을 느껴 경찰에 신고하고 설득과 상담을... ",2026-05-15 20:54:00+09:00,2026.0,보이스피싱 피해
"경찰, 70대 노인 보이스피싱 1억원 피해 예방",https://jejumbc.com/NewsArticle/840696,https://jejumbc.com/NewsArticle/840696,서귀포경찰서는 보이스피싱에 속아 1억 원을 송금하려던 70대 노인을 설득해 피해를 예방했다고 밝혔습니다. 경찰은 주변 사람들이 신고했는데도 피해가 없다며 한라산 등반에 나선 노인을 어리목 주차장에서 만나... ,2026-05-15 20:50:00+09:00,2026.0,보이스피싱 피해
미얀마 범죄단지서 로맨스스캠 한국인 2명 실형,https://n.news.naver.com/mnews/article/052/0002353571?sid=102,https://www.ytn.co.kr/_ln/0103_202605152046025124,재판부는 피고인들의 자백과 증거를 볼 때 공소사실이 모두 유죄로 인정된다며 보이스피싱 범죄가 우리 사회에 미치는 피해가 심각하다고 판결 이유를 설명했습니다. 이들은 미얀마에서 온라인 사기조직이 모여 있는... ,2026-05-15 20:46:00+09:00,2026.0,보이스피싱 피해
"경찰청, '국민 생명 중심 경찰활동 TF' 출범",https://www.obsnews.co.kr/news/articleView.html?idxno=1524565,https://www.obsnews.co.kr/news/articleView.html?idxno=1524565,"경찰청이 오늘부터 '국민 생명 중심 경찰활동 집중 추진 TF'를 구성해 스토킹과 이상동기범죄, 보이스피싱 등... 경찰청은 청소년과 여성 등 사회적 약자를 강력범죄로부터 보호하고, 경제적 피해를 유발하는 민생금융범죄... ",2026-05-15 19:56:00+09:00,2026.0,보이스피싱 피해
"농협은행 경북본부, 예천노인대학 어르신 대상 보이스피싱 예방 교육 펼...",https://n.news.naver.com/mnews/article/662/0000095309?sid=102,https://www.nongmin.com/article/20260515500493,NH농협은행 경북본부(본부장 김진욱)는 15일 대한노인회 예천군지회에서 예천노인대학 어르신 120여명을 대상으로 ‘보이스피싱 피해 예방교육 및 보이스피싱 보상보험 무료 지원사업 캠페인’을 펼쳤다고 밝혔다(사진)... ,2026-05-15 19:24:00+09:00,2026.0,보이스피싱 피해
미얀마 범죄단지서 '로맨스스캠' 가담한 20대 2명 실형,https://n.news.naver.com/mnews/article/018/0006282722?sid=102,http://www.edaily.co.kr/news/newspath.asp?newsid=07245526645449248,재판부는 “피고인들의 자백과 증거 자료 등을 종합하면 공소사실이 모두 인정된다”며 “보이스피싱 범죄가 사회에 끼치는 피해가 매우 크다”고 판시했다. A씨와 B씨는 미얀마와 태국 국경지대에 있는 범죄단지... ,2026-05-15 19:20:00+09:00,2026.0,보이스피싱 피해
